user,brand,model,start_year,curr_year,end_year,last_scraped
janik,bmw,730,1990,2025,2024,2024-05-22 01 56
janik,bmw,732,1990,2025,2024,2024-05-22 01 58
janik,bmw,735,1990,2025,2024,2024-05-22 02 03
janik,bmw,740,1990,2025,2024,2024-05-22 02 26
janik,bmw,745,1990,2025,2024,2024-05-22 02 32
janik,bmw,750,1990,2025,2024,2024-05-22 02 52
janik,bmw,760,1990,2025,2024,2024-05-22 02 58
janik,bmw,active-hybrid-7,1990,2025,2024,2024-05-22 03 01
janik,bmw,830,1990,2025,2024,2024-05-22 03 03
janik,bmw,840,1990,2025,2024,2024-05-22 03 20
janik,bmw,850,1990,2025,2024,2024-05-22 03 26
janik,bmw,i3,1990,2025,2024,2024-05-22 04 44
janik,bmw,i4,1990,2025,2024,2024-05-22 05 04
janik,bmw,i5,1990,2025,2024,2024-05-22 05 16
janik,bmw,i7,1990,2025,2024,2024-05-22 05 22
janik,bmw,i8,1990,2025,2024,2024-05-22 05 28
janik,bmw,ix,1990,2025,2024,2024-05-22 05 49
janik,bmw,ix1,1990,2025,2024,2024-05-22 06 08
janik,bmw,ix2,1990,2025,2024,2024-05-22 06 12
janik,bmw,ix3,1990,2025,2024,2024-05-22 06 24
janik,bmw,1er-m-coupé,1990,2025,2024,2024-05-22 06 27
janik,bmw,m1,1990,2025,2024,2024-05-22 06 32
janik,bmw,m2,1990,2025,2024,2024-05-22 06 48
janik,bmw,m3,1990,2025,2024,2024-05-22 07 21
janik,bmw,m4,1990,2025,2024,2024-05-22 07 52
janik,bmw,m5,1990,2025,2024,2024-05-22 08 11
janik,bmw,m550,1990,2025,2024,2024-05-22 08 18
janik,bmw,m6,1990,2025,2024,2024-05-22 08 27
janik,bmw,m8,1990,2025,2024,2024-05-22 08 36
janik,bmw,m850,1990,2025,2024,2024-05-22 08 56
janik,bmw,active-hybrid-x6,1990,2025,2024,2024-05-22 09 00
janik,bmw,x1,1990,2025,2024,2024-05-22 11 52
janik,bmw,x2,1990,2025,2024,2024-05-22 12 56
janik,bmw,x2-m,1990,2025,2024,2024-05-22 13 03
janik,bmw,x3,1990,2025,2024,2024-05-22 15 14
janik,bmw,x3-m,1990,2025,2024,2024-05-22 15 44
janik,bmw,x4,1990,2025,2024,2024-05-22 16 33
janik,bmw,x4-m,1990,2025,2024,2024-05-22 16 55
janik,bmw,x5,1990,2025,2024,2024-05-22 19 30
janik,bmw,x5-m,1990,2025,2024,2024-05-22 20 02
janik,bmw,x6,1990,2025,2024,2024-05-22 20 45
janik,bmw,x6-m,1990,2025,2024,2024-05-22 21 05
janik,bmw,x7,1990,2025,2024,2024-05-22 21 26
janik,bmw,x7-m,1990,2025,2024,2024-05-22 23 22
janik,bmw,xm,1990,2025,2024,2024-05-22 23 29
janik,bmw,z1,1990,2025,2024,2024-05-22 23 35
janik,bmw,z3,1990,2025,2024,2024-05-22 23 54
janik,bmw,z3-m,1990,2025,2024,2024-05-22 23 59
janik,bmw,z4,1990,2025,2024,2024-05-23 00 50
janik,bmw,z4-m,1990,2025,2024,2024-05-23 00 58
janik,bmw,z8,1990,2025,2024,2024-05-23 01 02
janik,bmw,sonstige,1990,2025,2024,2024-05-23 01 39
janik,ford,aerostar,1990,2025,2024,2024-05-23 01 42
janik,ford,b-max,1990,2025,2024,2024-05-23 02 05
janik,ford,bronco,1990,2025,2024,2024-05-23 02 13
janik,ford,c-max,1990,2025,2024,2024-05-23 03 03
janik,ford,capri,1990,2025,2024,2024-05-23 03 07
janik,ford,connect-elektro,1990,2025,2024,2024-05-23 03 09
janik,ford,consul,1990,2025,2024,2024-05-23 03 12
janik,ford,cougar,1990,2025,2024,2024-05-23 03 16
janik,ford,courier,1990,2025,2024,2024-05-23 03 20
janik,ford,crown,1990,2025,2024,2024-05-23 03 23
janik,ford,customline,1990,2025,2024,2024-05-23 03 25
janik,ford,econoline,1990,2025,2024,2024-05-23 03 28
janik,ford,econovan,1990,2025,2024,2024-05-23 03 32
janik,ford,ecosport,1990,2025,2024,2024-05-23 05 34
janik,ford,edge,1990,2025,2024,2024-05-23 06 11
janik,ford,escape,1990,2025,2024,2024-05-23 06 14
janik,ford,escort,1990,2025,2024,2024-05-23 06 21
janik,ford,excursion,1990,2025,2024,2024-05-23 06 24
janik,ford,expedition,1990,2025,2024,2024-05-23 06 30
janik,ford,explorer,1990,2025,2024,2024-05-23 06 45
janik,ford,express,1990,2025,2024,2024-05-23 06 49
janik,ford,f-1,1990,2025,2024,2024-05-23 06 52
janik,ford,f-100,1990,2025,2024,2024-05-23 06 55
janik,ford,f-150,1990,2025,2024,2024-05-23 07 09
janik,ford,f-250,1990,2025,2024,2024-05-23 07 15
janik,ford,f-350,1990,2025,2024,2024-05-23 07 19
janik,ford,f-360,1990,2025,2024,2024-05-23 07 22
janik,ford,f-450,1990,2025,2024,2024-05-23 07 25
janik,ford,f-550,1990,2025,2024,2024-05-23 07 28
janik,ford,f-650,1990,2025,2024,2024-05-23 10 28
janik,ford,f-super-duty,1990,2025,2024,2024-05-23 10 30
janik,ford,fairlane,1990,2025,2024,2024-05-23 10 33
janik,ford,falcon,1990,2025,2024,2024-05-23 10 36
janik,ford,fiesta,1990,2025,2024,2024-05-25 00 34
janik,ford,flex,1990,2025,2024,2024-05-25 00 38
janik,ford,focus,1990,2025,2024,2024-05-25 10 57
janik,ford,focus-c-max,1990,2025,2024,2024-06-17 17 57
janik,ford,focus-cc,1990,2025,2024,2024-06-17 18 00
janik,ford,freestar,1990,2025,2024,2024-06-17 18 01
janik,ford,freestyle,1990,2025,2024,2024-06-17 18 03
janik,ford,fusion,1990,2025,2024,2024-06-17 18 10
janik,ford,galaxy,1990,2025,2024,2024-06-17 18 28
janik,ford,gran-torino,1990,2025,2024,2024-06-17 18 30
janik,ford,granada,1990,2025,2024,2024-06-17 18 34
janik,ford,grand-c-max,1990,2025,2024,2024-06-17 18 48
janik,ford,grand-tourneo,1990,2025,2024,2024-06-17 18 54
janik,ford,gt,1990,2025,2024,2024-06-17 18 56
janik,ford,ka%2Fka+,1990,2025,2024,2024-06-17 19 09
janik,ford,kuga,1990,2025,2024,2024-06-17 20 28
janik,ford,m,1990,2025,2024,2024-06-17 20 30
janik,ford,maverick,1990,2025,2024,2024-06-17 20 33
janik,ford,mercury,1990,2025,2024,2024-06-17 20 34
janik,ford,mondeo,1990,2025,2024,2024-06-17 21 08
janik,ford,mustang,1990,2025,2024,2024-06-17 21 33
janik,ford,mustang-mach-e,1990,2025,2024,2024-06-17 21 42
janik,ford,orion,1990,2025,2024,2024-06-17 21 44
janik,ford,probe,1990,2025,2024,2024-06-17 21 47
janik,ford,puma,1990,2025,2024,2024-06-17 22 27
janik,ford,ranger,1990,2025,2024,2024-06-17 23 04
janik,ford,ranger-raptor,1990,2025,2024,2024-06-17 23 10
janik,ford,rs-200,1990,2025,2024,2024-06-17 23 13
janik,ford,s-max,1990,2025,2024,2024-06-17 23 45
janik,ford,scorpio,1990,2025,2024,2024-06-17 23 47
janik,ford,sierra,1990,2025,2024,2024-06-17 23 48
janik,ford,sportka,1990,2025,2024,2024-06-17 23 51
janik,ford,streetka,1990,2025,2024,2024-06-17 23 54
janik,ford,taunus,1990,2025,2024,2024-06-17 23 55
janik,ford,taurus,1990,2025,2024,2024-06-17 23 57
janik,ford,thunderbird,1990,2025,2024,2024-06-17 23 59
janik,ford,torino,1990,2025,2024,2024-06-18 00 01
janik,ford,tourneo,1990,2025,2024,2024-06-18 00 10
janik,ford,tourneo-connect,1990,2025,2024,2024-06-18 00 21
janik,ford,tourneo-courier,1990,2025,2024,2024-06-18 00 33
janik,ford,tourneo-custom,1990,2025,2024,2024-06-18 00 55
janik,ford,e-transit,1990,2025,2024,2024-06-18 00 57
janik,ford,transit,1990,2025,2024,2024-06-30 15 51
janik,ford,transit-bus,1990,2025,2024,2024-06-30 15 54
janik,ford,transit-connect,1990,2025,2024,2024-06-30 16 06
janik,ford,transit-courier,1990,2025,2024,2024-06-30 16 12
janik,ford,transit-custom,1990,2025,2024,2024-06-30 16 47
janik,ford,windstar,1990,2025,2024,2024-06-30 16 49
janik,ford,sonstige,1990,2025,2024,2024-06-30 16 52
janik,dacia,1310,1990,2025,2024,2024-06-30 16 56
janik,dacia,berlina,1990,2025,2024,2024-06-30 16 57
janik,dacia,break,1990,2025,2024,2024-06-30 16 59
janik,dacia,dokker,1990,2025,2024,2024-06-30 17 07
janik,dacia,double-cap,1990,2025,2024,2024-06-30 17 28
janik,dacia,drop-side,1990,2025,2024,2024-06-30 17 34
janik,dacia,duster,1990,2025,2024,2024-06-30 18 14
janik,dacia,jogger,1990,2025,2024,2024-06-30 18 26
janik,dacia,lodgy,1990,2025,2024,2024-06-30 18 32
janik,dacia,logan,1990,2025,2024,2024-06-30 18 45
janik,dacia,nova,1990,2025,2024,2024-06-30 18 47
janik,dacia,pick-up,1990,2025,2024,2024-06-30 18 49
janik,dacia,sandero,1990,2025,2024,2024-06-30 19 12
janik,dacia,solenza,1990,2025,2024,2024-06-30 19 13
janik,dacia,spring,1990,2025,2024,2024-06-30 19 42
janik,dacia,sonstige,1990,2025,2024,2024-06-30 19 45
janik,kia,besta,1990,2025,2024,2024-06-30 19 47
janik,kia,carens,1990,2025,2024,2024-06-30 19 52
janik,kia,carnival,1990,2025,2024,2024-06-30 19 55
janik,kia,ceed-%2F-cee'd,1990,2025,2024,2024-06-30 20 19
janik,kia,ceed-sw-%2F-cee'd-sw,1990,2025,2024,2024-06-30 20 40
janik,kia,cerato,1990,2025,2024,2024-06-30 20 43
janik,kia,clarus,1990,2025,2024,2024-06-30 20 47
janik,kia,e-niro,1990,2025,2024,2024-06-30 20 52
janik,kia,elan,1990,2025,2024,2024-06-30 20 54
janik,kia,ev6,1990,2025,2024,2024-06-30 21 03
janik,kia,ev9,1990,2025,2024,2024-06-30 21 06
janik,kia,joice,1990,2025,2024,2024-06-30 21 12
janik,kia,k2500,1990,2025,2024,2024-06-30 21 14
janik,kia,k2700,1990,2025,2024,2024-06-30 21 15
janik,kia,k2900,1990,2025,2024,2024-06-30 21 17
janik,kia,leo,1990,2025,2024,2024-06-30 21 20
janik,kia,magentis,1990,2025,2024,2024-06-30 21 22
janik,kia,mentor,1990,2025,2024,2024-06-30 21 25
janik,kia,mohave%2Fborrego,1990,2025,2024,2024-06-30 21 27
janik,kia,niro,1990,2025,2024,2024-06-30 21 38
janik,kia,opirus,1990,2025,2024,2024-06-30 21 39
janik,kia,optima,1990,2025,2024,2024-06-30 21 44
janik,kia,picanto,1990,2025,2024,2024-06-30 22 06
janik,kia,pregio,1990,2025,2024,2024-06-30 22 09
janik,kia,pride,1990,2025,2024,2024-06-30 22 11
janik,kia,proceed-%2F-pro_cee'd,1990,2025,2024,2024-06-30 22 24
janik,kia,retona,1990,2025,2024,2024-06-30 22 26
janik,kia,rio,1990,2025,2024,2024-06-30 22 38
janik,kia,roadster,1990,2025,2024,2024-06-30 22 41
janik,kia,rocsta,1990,2025,2024,2024-06-30 22 42
janik,kia,sephia,1990,2025,2024,2024-06-30 22 44
janik,kia,shuma,1990,2025,2024,2024-06-30 22 47
janik,kia,sorento,1990,2025,2024,2024-06-30 23 05
janik,kia,soul,1990,2025,2024,2024-06-30 23 14
janik,kia,spectra,1990,2025,2024,2024-06-30 23 16
janik,kia,sportage,1990,2025,2024,2024-06-30 23 48
janik,kia,stinger,1990,2025,2024,2024-06-30 23 52
janik,kia,stonic,1990,2025,2024,2024-07-01 00 04
janik,kia,venga,1990,2025,2024,2024-07-01 00 10
janik,kia,xceed,1990,2025,2024,2024-07-01 00 25
janik,kia,sonstige,1990,2025,2024,2024-07-01 00 32
janik,smart,brabus,1990,2025,2024,2024-07-01 00 35
janik,smart,city-coupé%2Fcity-cabrio,1990,2025,2024,2024-07-01 00 38
janik,smart,crossblade,1990,2025,2024,2024-07-01 00 40
janik,smart,forfour,1990,2025,2024,2024-07-01 01 08
janik,smart,fortwo,1990,2025,2024,2024-07-01 02 06
janik,smart,roadster,1990,2025,2024,2024-07-01 02 09
janik,smart,smart-%231,1990,2025,2024,2024-07-01 02 15
janik,smart,smart-%233,1990,2025,2024,2024-07-01 02 17
janik,smart,sonstige,1990,2025,2024,2024-07-01 02 21
janik,mazda,121,1990,2025,2024,2024-07-01 02 23
janik,mazda,2,1990,2025,2024,2024-07-01 02 45
janik,mazda,3,1990,2025,2024,2024-07-01 03 01
janik,mazda,323,1990,2025,2024,2024-07-01 03 05
janik,mazda,5,1990,2025,2024,2024-07-01 03 13
janik,mazda,6,1990,2025,2024,2024-07-01 03 30
janik,mazda,626,1990,2025,2024,2024-07-01 03 34
janik,mazda,929,1990,2025,2024,2024-07-01 03 36
janik,mazda,atenza,1990,2025,2024,2024-07-01 03 37
janik,mazda,axela,1990,2025,2024,2024-07-01 03 39
janik,mazda,b-series,1990,2025,2024,2024-07-01 03 41
janik,mazda,bongo,1990,2025,2024,2024-07-01 03 45
janik,mazda,bt-50,1990,2025,2024,2024-07-01 03 47
janik,mazda,capella,1990,2025,2024,2024-07-01 03 48
janik,mazda,cx-3,1990,2025,2024,2024-07-01 03 57
janik,mazda,cx-30,1990,2025,2024,2024-07-01 04 10
janik,mazda,cx-5,1990,2025,2024,2024-07-01 04 32
janik,mazda,cx-60,1990,2025,2024,2024-07-01 04 38
janik,mazda,cx-7,1990,2025,2024,2024-07-01 04 41
janik,mazda,cx-80,1990,2025,2024,2024-07-01 04 43
janik,mazda,cx-9,1990,2025,2024,2024-07-01 04 46
janik,mazda,demio,1990,2025,2024,2024-07-01 04 48
janik,mazda,e-series,1990,2025,2024,2024-07-01 04 51
janik,mazda,familia,1990,2025,2024,2024-07-01 04 53
janik,mazda,millenia,1990,2025,2024,2024-07-01 04 54
janik,mazda,mpv,1990,2025,2024,2024-07-01 04 59
janik,mazda,mx-3,1990,2025,2024,2024-07-01 05 01
janik,mazda,mx-30,1990,2025,2024,2024-07-01 05 09
janik,mazda,mx-5,1990,2025,2024,2024-07-01 05 21
janik,mazda,mx-6,1990,2025,2024,2024-07-01 05 25
janik,mazda,pick-up,1990,2025,2024,2024-07-01 05 27
janik,mazda,premacy,1990,2025,2024,2024-07-01 05 29
janik,mazda,protege,1990,2025,2024,2024-07-01 05 32
janik,mazda,rx-7,1990,2025,2024,2024-07-01 05 34
janik,mazda,rx-8,1990,2025,2024,2024-07-11 17 15
janik,mazda,rx-9,1990,2025,2024,2024-07-11 17 18
janik,mazda,tribute,1990,2025,2024,2024-07-11 17 22
janik,mazda,xedos,1990,2025,2024,2024-07-11 17 25
janik,mazda,sonstige,1990,2025,2024,2024-07-11 17 30
janik,mitsubishi,3000-gt,1990,2025,2024,2024-07-11 17 33
janik,mitsubishi,400,1990,2025,2024,2024-07-11 17 48
janik,mitsubishi,airtrek,1990,2025,2024,2024-07-11 17 51
janik,mitsubishi,asx,1990,2023,2024,2024-07-11 18 21
janik,mitsubishi,attrage,1990,1990,2024,2024-07-11 14 25
janik,mitsubishi,canter,1990,1990,2024,2024-07-11 14 28
janik,mitsubishi,carisma,1990,1990,2024,2024-07-11 14 32
janik,mitsubishi,chariot,1990,1990,2024,2024-07-11 14 34
janik,mitsubishi,colt,1990,1990,2024,2024-07-11 15 15
janik,mitsubishi,cordia,1990,1990,2024,2024-07-11 15 19
janik,mitsubishi,cosmos,1990,1990,2024,2024-07-11 15 21
janik,mitsubishi,delica,1990,1990,2024,2024-07-11 15 24
janik,mitsubishi,diamante,1990,1990,2024,2024-07-11 15 26
janik,mitsubishi,dingo,1990,1990,2024,2024-07-11 15 30
janik,mitsubishi,dion,1990,1990,2024,2024-07-11 15 33
janik,mitsubishi,eclipse,1990,1990,2024,2024-07-11 15 38
janik,mitsubishi,eclipse-cross,1990,1990,2024,2024-07-11 16 24
janik,mitsubishi,fto,1990,1990,2024,2024-06-19 18 26
janik,mitsubishi,galant,1990,1990,2024,2024-06-19 18 29
janik,mitsubishi,galloper,1990,1990,2024,2024-06-19 18 30
janik,mitsubishi,grandis,1990,1990,2024,2024-06-19 18 34
janik,mitsubishi,i-miev,1990,1990,2024,2024-06-19 18 36
janik,mitsubishi,l200,1990,1990,2024,2024-06-19 18 46
janik,mitsubishi,l300,1990,1990,2024,2024-06-19 18 49
janik,mitsubishi,l400,1990,1990,2024,2024-06-19 18 51
janik,mitsubishi,lancer,1990,1990,2024,2024-06-20 11 30
janik,mitsubishi,legnum,1990,1990,2024,2024-06-20 11 32
janik,mitsubishi,libero,1990,1990,2024,2024-06-20 11 34
janik,mitsubishi,mirage,1990,1990,2024,2024-06-20 11 35
janik,mitsubishi,montero,1990,1990,2024,2024-06-20 11 38
janik,mitsubishi,outlander,1990,1990,2024,2024-06-20 12 12
janik,mitsubishi,pajero,1990,1990,2024,2024-06-20 12 23
janik,mitsubishi,pajero-pinin,1990,1990,2024,2024-06-20 12 26
janik,mitsubishi,pajero-sport,1990,1990,2024,2024-06-20 12 28
janik,mitsubishi,pick-up,1990,1990,2024,2024-06-20 12 30
janik,mitsubishi,rvr,1990,1990,2024,2024-06-20 12 31
janik,mitsubishi,santamo,1990,1990,2024,2024-06-20 12 33
janik,mitsubishi,sapporo,1990,1990,2024,2024-06-20 12 36
janik,mitsubishi,shogun,1990,1990,2024,2024-06-20 12 37
janik,mitsubishi,sigma,1990,1990,2024,2024-06-20 12 39
janik,mitsubishi,space-gear,1990,1990,2024,2024-06-20 12 42
janik,mitsubishi,space-runner,1990,1990,2024,2024-06-20 12 45
janik,mitsubishi,space-star,1990,1990,2024,2024-06-20 13 48
janik,mitsubishi,space-wagon,1990,1990,2024,2024-06-20 13 50
janik,mitsubishi,starion,1990,1990,2024,2024-06-20 13 52
janik,mitsubishi,tredia,1990,1990,2024,2024-06-20 13 53
janik,mitsubishi,sonstige,1990,1990,2024,2024-06-20 13 56
janik,seat,alhambra,1990,1990,2024,2024-06-20 14 30
janik,seat,altea,1990,1990,2024,2024-06-20 14 45
janik,seat,altea-xl,1990,1990,2024,2024-06-20 14 53
janik,seat,arona,1990,1990,2024,2024-06-20 16 37
janik,seat,arosa,1990,1990,2024,2024-06-20 16 42
janik,seat,ateca,1990,1990,2024,2024-06-20 16 44
janik,seat,cordoba,1990,1990,2024,not yet scraped
janik,seat,exeo,1990,1990,2024,not yet scraped
janik,seat,fura,1990,1990,2024,not yet scraped
janik,seat,ibiza,1990,1990,2024,not yet scraped
janik,seat,inca,1990,1990,2024,not yet scraped
janik,seat,leon,1990,1990,2024,not yet scraped
janik,seat,leon-e-hybrid,1990,1990,2024,not yet scraped
janik,seat,malaga,1990,1990,2024,not yet scraped
janik,seat,marbella,1990,1990,2024,not yet scraped
janik,seat,mii,1990,1990,2024,not yet scraped
janik,seat,panda,1990,1990,2024,not yet scraped
janik,seat,ronda,1990,1990,2024,not yet scraped
janik,seat,tarraco,1990,1990,2024,not yet scraped
janik,seat,terra,1990,1990,2024,not yet scraped
janik,seat,toledo,1990,1990,2024,not yet scraped
janik,seat,sonstige,1990,1990,2024,not yet scraped
janik,land-rover,defender,1990,1990,2024,not yet scraped
janik,land-rover,discovery,1990,1990,2024,not yet scraped
janik,land-rover,discovery-sport,1990,1990,2024,not yet scraped
janik,land-rover,freelander,1990,1990,2024,not yet scraped
janik,land-rover,lrx,1990,1990,2024,not yet scraped
janik,land-rover,range-rover,1990,1990,2024,not yet scraped
janik,land-rover,range-rover-evoque,1990,1990,2024,not yet scraped
janik,land-rover,range-rover-sport,1990,1990,2024,not yet scraped
janik,land-rover,range-rover-velar,1990,1990,2024,not yet scraped
janik,land-rover,series,1990,1990,2024,not yet scraped
janik,land-rover,sonstige,1990,1990,2024,not yet scraped
chris2,audi,100,1990,1990,2024,not yet scraped
chris2,audi,200,1990,1990,2024,not yet scraped
chris2,audi,50,1990,1990,2024,not yet scraped
chris2,audi,80,1990,1990,2024,not yet scraped
chris2,audi,90,1990,1990,2024,not yet scraped
chris2,audi,a1,1990,1990,2024,not yet scraped
chris2,audi,a2,1990,1990,2024,not yet scraped
chris2,audi,a3,1990,1990,2024,not yet scraped
chris2,audi,a4,1990,1990,2024,not yet scraped
chris2,audi,a4-allroad,1990,1990,2024,not yet scraped
chris2,audi,a5,1990,1990,2024,not yet scraped
chris2,audi,a6,1990,1990,2024,not yet scraped
chris2,audi,a6-allroad,1990,1990,2024,not yet scraped
chris2,audi,a7,1990,1990,2024,not yet scraped
chris2,audi,a8,1990,1990,2024,not yet scraped
chris2,audi,allroad,1990,1990,2024,not yet scraped
chris2,audi,cabriolet,1990,1990,2024,not yet scraped
chris2,audi,coupe,1990,1990,2024,not yet scraped
chris2,audi,e-tron,1990,1990,2024,not yet scraped
chris2,audi,e-tron-gt,1990,1990,2024,not yet scraped
chris2,audi,q1,1990,1990,2024,not yet scraped
chris2,audi,q2,1990,1990,2024,not yet scraped
chris2,audi,q3,1990,1990,2024,not yet scraped
chris2,audi,q4-e-tron,1990,1990,2024,not yet scraped
chris2,audi,q5,1990,1990,2024,not yet scraped
chris2,audi,q6,1990,1990,2024,not yet scraped
chris2,audi,q7,1990,1990,2024,not yet scraped
chris2,audi,q8,1990,1990,2024,not yet scraped
chris2,audi,q8-e-tron,1990,1990,2024,not yet scraped
chris2,audi,r8,1990,1990,2024,not yet scraped
chris2,audi,rs,1990,1990,2024,not yet scraped
chris2,audi,rs-e-tron-gt,1990,1990,2024,not yet scraped
chris2,audi,rs-q3,1990,1990,2024,not yet scraped
chris2,audi,rs-q5,1990,1990,2024,not yet scraped
chris2,audi,rs-q8,1990,1990,2024,not yet scraped
chris2,audi,rs2,1990,1990,2024,not yet scraped
chris2,audi,rs3,1990,1990,2024,not yet scraped
chris2,audi,rs4,1990,1990,2024,not yet scraped
chris2,audi,rs5,1990,1990,2024,not yet scraped
chris2,audi,rs6,1990,1990,2024,not yet scraped
chris2,audi,rs7,1990,1990,2024,not yet scraped
chris2,audi,s1,1990,1990,2024,not yet scraped
chris2,audi,s2,1990,1990,2024,not yet scraped
chris2,audi,s3,1990,1990,2024,not yet scraped
chris2,audi,s4,1990,1990,2024,not yet scraped
chris2,audi,s5,1990,1990,2024,not yet scraped
chris2,audi,s6,1990,1990,2024,not yet scraped
chris2,audi,s7,1990,1990,2024,not yet scraped
chris2,audi,s8,1990,1990,2024,not yet scraped
chris2,audi,sq2,1990,1990,2024,not yet scraped
chris2,audi,sq3,1990,1990,2024,not yet scraped
chris2,audi,sq5,1990,1990,2024,not yet scraped
chris2,audi,sq6,1990,1990,2024,not yet scraped
chris2,audi,sq7,1990,1990,2024,not yet scraped
chris2,audi,sq8,1990,1990,2024,not yet scraped
chris2,audi,sq8-e-tron,1990,1990,2024,not yet scraped
chris2,audi,tt,1990,1990,2024,not yet scraped
chris2,audi,tt-rs,1990,1990,2024,not yet scraped
chris2,audi,tts,1990,1990,2024,not yet scraped
chris2,audi,v8,1990,1990,2024,not yet scraped
chris2,audi,sonstige,1990,1990,2024,not yet scraped
chris2,peugeot,1007,1990,1990,2024,not yet scraped
chris2,peugeot,104,1990,1990,2024,not yet scraped
chris2,peugeot,106,1990,1990,2024,not yet scraped
chris2,peugeot,107,1990,1990,2024,not yet scraped
chris2,peugeot,108,1990,1990,2024,not yet scraped
chris2,peugeot,2008,1990,1990,2024,not yet scraped
chris2,peugeot,204,1990,1990,2024,not yet scraped
chris2,peugeot,205,1990,1990,2024,not yet scraped
chris2,peugeot,206,1990,1990,2024,not yet scraped
chris2,peugeot,207,1990,1990,2024,not yet scraped
chris2,peugeot,208,1990,1990,2024,not yet scraped
chris2,peugeot,3008,1990,1990,2024,not yet scraped
chris2,peugeot,301,1990,1990,2024,not yet scraped
chris2,peugeot,304,1990,1990,2024,not yet scraped
chris2,peugeot,305,1990,1990,2024,not yet scraped
chris2,peugeot,306,1990,1990,2024,not yet scraped
chris2,peugeot,308,1990,1990,2024,not yet scraped
chris2,peugeot,309,1990,1990,2024,not yet scraped
chris2,peugeot,4007,1990,1990,2024,not yet scraped
chris2,peugeot,4008,1990,1990,2024,not yet scraped
chris2,peugeot,404,1990,1990,2024,not yet scraped
chris2,peugeot,405,1990,1990,2024,not yet scraped
chris2,peugeot,406,1990,1990,2024,not yet scraped
chris2,peugeot,407,1990,1990,2024,not yet scraped
chris2,peugeot,408,1990,1990,2024,not yet scraped
chris2,peugeot,5008,1990,1990,2024,not yet scraped
chris2,peugeot,504,1990,1990,2024,not yet scraped
chris2,peugeot,505,1990,1990,2024,not yet scraped
chris2,peugeot,508,1990,1990,2024,not yet scraped
chris2,peugeot,604,1990,1990,2024,not yet scraped
chris2,peugeot,605,1990,1990,2024,not yet scraped
chris2,peugeot,607,1990,1990,2024,not yet scraped
chris2,peugeot,806,1990,1990,2024,not yet scraped
chris2,peugeot,807,1990,1990,2024,not yet scraped
chris2,peugeot,bipper,1990,1990,2024,not yet scraped
chris2,peugeot,boxer,1990,1990,2024,not yet scraped
chris2,peugeot,camper,1990,1990,2024,not yet scraped
chris2,peugeot,e-2008,1990,1990,2024,not yet scraped
chris2,peugeot,e-208,1990,1990,2024,not yet scraped
chris2,peugeot,e-expert,1990,1990,2024,not yet scraped
chris2,peugeot,e-rifter,1990,1990,2024,not yet scraped
chris2,peugeot,expert,1990,1990,2024,not yet scraped
chris2,peugeot,ion,1990,1990,2024,not yet scraped
chris2,peugeot,j5,1990,1990,2024,not yet scraped
chris2,peugeot,j9,1990,1990,2024,not yet scraped
chris2,peugeot,partner,1990,1990,2024,not yet scraped
chris2,peugeot,ranch,1990,1990,2024,not yet scraped
chris2,peugeot,rcz,1990,1990,2024,not yet scraped
chris2,peugeot,rifter,1990,1990,2024,not yet scraped
chris2,peugeot,traveller,1990,1990,2024,not yet scraped
chris2,peugeot,sonstige,1990,1990,2024,not yet scraped
chris2,renault,alaskan,1990,1990,2024,not yet scraped
chris2,renault,alpine-a110,1990,1990,2024,not yet scraped
chris2,renault,alpine-a310,1990,1990,2024,not yet scraped
chris2,renault,alpine-a610,1990,1990,2024,not yet scraped
chris2,renault,arkana,1990,1990,2024,not yet scraped
chris2,renault,austral,1990,1990,2024,not yet scraped
chris2,renault,avantime,1990,1990,2024,not yet scraped
chris2,renault,captur,1990,1990,2024,not yet scraped
chris2,renault,clio,1990,1990,2024,not yet scraped
chris2,renault,coupe,1990,1990,2024,not yet scraped
chris2,renault,duster,1990,2025,2024,not yet scraped
chris2,renault,espace,1990,1990,2024,not yet scraped
chris2,renault,express,1990,2025,2024,not yet scraped
chris2,renault,fluence,1990,1990,2024,not yet scraped
chris2,renault,fluence-z.e.,1990,1990,2024,not yet scraped
chris2,renault,fuego,1990,1990,2024,not yet scraped
chris2,renault,grand-espace,1990,1990,2024,not yet scraped
chris2,renault,grand-modus,1990,1990,2024,not yet scraped
chris2,renault,grand-scenic,1990,1990,2024,not yet scraped
chris2,renault,kadjar,1990,1990,2024,not yet scraped
chris2,renault,kangoo,1990,1990,2024,not yet scraped
chris2,renault,kangoo-e-tech,1990,1990,2024,not yet scraped
chris2,renault,kandoo-z.e.,1990,1990,2024,not yet scraped
chris2,renault,koleos,1990,1990,2024,not yet scraped
chris2,renault,laguna,1990,1990,2024,not yet scraped
chris2,renault,latitude,1990,1990,2024,not yet scraped
chris2,renault,logan,1990,2025,2024,not yet scraped
chris2,renault,mascott,1990,1990,2024,not yet scraped
chris2,renault,master,1990,1990,2024,not yet scraped
chris2,renault,megane,1990,1990,2024,not yet scraped
chris2,renault,megane-e-tech,1990,1990,2024,not yet scraped
chris2,renault,messenger,1990,1990,2024,not yet scraped
chris2,renault,modus,1990,1990,2024,not yet scraped
chris2,renault,modus,1990,1990,2024,not yet scraped
chris2,renault,p-1400,1990,1990,2024,not yet scraped
chris2,renault,r-11,1990,1990,2024,not yet scraped
