user,brand,model,start_year,curr_year,end_year,last_scraped
christopher,porsche,959,2005.0,2005.0,2024.0,not yet scraped
christopher,porsche,962,2005.0,2005.0,2024.0,not yet scraped
christopher,porsche,968,2005.0,2005.0,2024.0,not yet scraped
christopher,porsche,boxster,2005.0,2005.0,2024.0,not yet scraped
christopher,porsche,carrera-gt,2005.0,2005.0,2024.0,not yet scraped
christopher,porsche,cayenne,2005.0,2005.0,2024.0,not yet scraped
christopher,porsche,cayman,2005.0,2005.0,2024.0,not yet scraped
christopher,porsche,macan,2005.0,2005.0,2024.0,not yet scraped
christopher,porsche,panamera,2005.0,2005.0,2024.0,not yet scraped
christopher,porsche,targa,2005.0,2005.0,2024.0,not yet scraped
christopher,porsche,taycan,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,4-runner,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,allion,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,alphard,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,altezza,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,aristo,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,auris,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,avalon,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,avensis,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,avensis-verso,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,aygo,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,aygo-x,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,bb,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,belta,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,bZ4X,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,c-hr,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,caldina,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,cami,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,camry,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,carina,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,celica,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,chaser,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,coaster,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,corolla,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,corolla-cross,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,corolla-verso,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,corona,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,corsa,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,cressida,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,cresta,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,crown,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,duet,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,dyna,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,estima,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,fj-cruiser,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,fj40,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,fortuner,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,fun_cruiser,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,funcargo,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,gaia,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,gr86,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,harrier,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,hdj,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,hiace,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,highlander,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,hilux,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,ipsum,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,iq,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,ist,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,kj,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,land-cruiser,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,land-cruiser-prado,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,lite-ace,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,mark-ii,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,mark-x,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,mirai,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,model-f,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,noah,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,opa,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,paseo,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,passo,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,pick-up,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,picnic,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,platz,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,premio,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,previa,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,prius,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,prius+,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,proace-city,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,ractis,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,raum,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,rav-4,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,seqoia,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,sienna,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,solara,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,sprinter,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,starlet,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,supra,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,tacoma,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,tercel,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,town-ace,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,tundra,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,urban-cruiser,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,venza,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,verossa,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,verso,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,verso-s,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,vista,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,vitz,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,voxy,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,will,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,windom,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,wish,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,yaris,2005.0,2005.0,2024.0,not yet scraped
christopher,toyota,yaris-cross,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,124-coupè,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,124-spider,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,126,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,127,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,128,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,130,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,131,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,132,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,133,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,2300,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,242,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,500,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,500-abarth,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,500c,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,500c-abarth,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,500e,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,500l,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,500x,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,595-abarth,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,600,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,850,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,900,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,albea,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,argenta,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,barchetta,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,brava,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,bravo,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,campagnola,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,cinquecento,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,coupe,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,croma,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,dino,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,doblo,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,ducato,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,duna,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,e-ulysse,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,fiorino,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,freemont,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,fullback,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,grande-punto,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,idea,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,linea,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,marea,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,marengo,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,maxi,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,multipla,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,new-panda,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,panda,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,penny,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,pininfarina,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,punto,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,punto-evo,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,qubo,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,regata,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,ritmo,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,scudo,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,sedici,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,seicento,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,spider-europa,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,stilo,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,strada,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,talento,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,tempra,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,tipo,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,ulysse,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,uno,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,x-1%2F9,2005.0,2005.0,2024.0,not yet scraped
christopher,fiat,sonstige,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,across,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,alto,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,baleno,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,cappuccino,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,carry,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,celerio,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,escudo,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,grand-vitara,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,ignis,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,ik-2,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,jimny,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,kizashi,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,liana,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,lj80,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,maruti,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,s-cross,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,sa-310,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,samurai,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,santana,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,sj410,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,sj413,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,sj-samurai,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,splash,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,super-carry,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,swace,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,swift,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,sx4,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,sx4-s-cross,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,vitara,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,wagon-r+,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,x-90,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,xl-7,2005.0,2005.0,2024.0,not yet scraped
christopher,suzuki,sonstige,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,240,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,244,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,245,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,262,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,264,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,340,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,360,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,440,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,460,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,480,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,740,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,744,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,744,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,745,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,760,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,764,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,780,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,850,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,855,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,940,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,944,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,945,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,960,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,965,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,amazon,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,c30,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,c40,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,c70,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,ec40,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,ex30,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,ex40,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,ex90,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,p1800,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,polar,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,pv544,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,s40,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,s60,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,s60-cross-country,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,s70,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,s80,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,s90,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,v40,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,v40-cross-country,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,v50,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,v60,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,v60-cross-country,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,v70,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,v90,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,v90-cross-country,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,xc40,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,xc60,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,xc70,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,xc90,2005.0,2005.0,2024.0,not yet scraped
christopher,volvo,sonstige,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,100-nx,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,200-sx,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,280-zx,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,300-zx,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,350z,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,370z,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,ad,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,almera,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,almera-tino,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,altima,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,ariya,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,armada,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,avenir,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,bassara,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,bluebird,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,cabstar,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,cargo,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,cedric,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,cefiro,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,cherry,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,cube,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,datsun,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,e-nv200,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,elgrand,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,evalia,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,expert,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,figaro,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,frontier,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,gloria,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,gt-r,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,interstar,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,juke,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,king-cab,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,kubistar,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,laurel,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,leaf,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,liberty,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,march,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,maxima,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,micra,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,murano,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,navaro,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,note,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,np300,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,nv200,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,nv250,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,nv300,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,nv400,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,pathfinder,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,patrol,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,pick-up,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,pixo,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,prairie,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,presage,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,primastar,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,pulsar,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,qashqai,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,quashqai+2,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,quest,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,r-nessa,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,rogue,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,safari,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,sentra,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,serena,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,silvia,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,skyline,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,stagea,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,stanza,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,sunny,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,teana,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,terrano,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,tiida,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,titan,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,townstar,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,trade,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,urvan,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,vanette,2005.0,2005.0,2024.0,not yet scraped
christopher,nissan,sonstige,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,2cv,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,acadiane,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,ami,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,ax,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,axel,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,berlingo,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,bx,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c-crosser,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c-elysée,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c-zero,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c1,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c15,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c15,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c2,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c25,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c3-(alle),2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c-35,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c4-(alle),2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c5-x,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c5-reihe,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c6,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,c8,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,cx,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,ds,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,ds3,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,ds4,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,ds5,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,dyane,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,e-méhari,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,evasion,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,gsa,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,jumper,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,jumpy,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,lna,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,méhari,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,nemo,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,saxo,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,sm,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,spacetourer,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,traction,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,visa,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,xantia,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,xm,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,xsara,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,xsara-picasso,2005.0,2005.0,2024.0,not yet scraped
christopher,citroen,zx,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,181,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,amarok,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,anfibio,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,arteon,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,atlas,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,beetle,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,bora,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,buggy,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,bus,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,caddy,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,cc,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,corrado,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,crafter,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,cross-touran,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,derby,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,e-up!,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,eos,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,fox,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,golf-(alle),2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,grand-california,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,id.-buzz-(alle),2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,id.3,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,id.4,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,id.5,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,id.6,2005.0,2005.0,2024.0,not yet scraped
